,BLOCK,LOT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
51478,5843,1072,11360,1,0,0,0,1982,1,679000
51480,5843,1086,11360,1,0,0,0,1982,1,620000
51481,5843,1091,11360,1,0,0,0,1982,1,455000
51483,5843,1103,11360,1,0,0,0,1982,1,497500
51484,5843,1115,11360,1,0,0,0,1982,1,475000
51485,5843,1117,11360,1,0,0,0,1982,1,680000
51486,5843,1118,11360,1,0,0,0,1982,1,475000
51487,5843,1154,11360,1,0,0,0,1985,1,735000
51488,5843,1164,11360,1,0,0,0,1985,1,690000
51490,5843,1180,11360,1,0,0,0,1985,1,570000
51492,5843,1195,11360,1,0,0,0,1985,1,678000
51494,5843,1199,11360,1,0,0,0,1985,1,465000
51495,5843,1225,11360,1,0,0,0,1985,1,915000
51496,5843,1329,11360,1,0,0,0,1985,1,680000
51497,5843,1334,11360,1,0,0,0,1985,1,518000
51498,5843,1345,11360,1,0,0,0,1985,1,755000
51500,5843,1366,11360,1,0,0,0,1984,1,550000
51502,5843,1508,11360,1,0,0,0,1985,1,667000
51503,5843,1519,11360,1,0,0,0,1985,1,655000
51504,5843,1520,11360,1,0,0,0,1985,1,485000
51505,5843,1525,11360,1,0,0,0,1985,1,635000
51506,5843,1532,11360,1,0,0,0,1985,1,485000
51507,5843,1532,11360,1,0,0,0,1985,1,652000
51508,5843,1550,11360,1,0,0,0,1985,1,460000
51509,5843,1579,11360,1,0,0,0,1985,1,832000
51511,5843,1613,11360,1,0,0,0,1985,1,600000
51512,5843,1614,11360,1,0,0,0,1985,1,645000
51515,5843,1688,11360,1,0,0,0,1985,1,492500
51518,5843,1703,11360,1,0,0,0,1985,1,780000
51520,5843,1795,11360,1,0,0,0,0,1,645000
51521,5843,1796,11360,1,0,0,0,0,1,475000
51522,5863,1002,11360,1,0,0,0,1966,1,645000
51523,5863,1005,11360,1,0,0,0,1966,1,590000
51524,5863,1015,11360,1,0,0,0,1966,1,650000
51525,5863,1029,11360,1,0,0,0,1966,1,610000
51526,5863,1050,11360,1,0,0,0,1966,1,682000
51527,5863,1053,11360,1,0,0,0,1966,1,695000
51528,5863,1064,11360,1,0,0,0,1966,1,618000
51529,5863,1071,11360,1,0,0,0,1966,1,669000
51530,5863,1121,11360,1,0,0,0,1966,1,625000
51531,5863,1122,11360,1,0,0,0,1966,1,619000
51532,5893,2232,11360,1,0,0,0,0,1,495000
51533,5893,2263,11360,1,0,0,0,0,1,711500
51534,5893,2272,11360,1,0,0,0,0,1,437500
51535,5893,2316,11360,1,0,0,0,0,1,425000
51536,5893,2328,11360,1,0,0,0,0,1,510000
51537,5893,2339,11360,1,0,0,0,0,1,655000
51538,6006,4,11360,0,0,7200,0,0,1,800000
51540,6113,1,11361,0,0,3718,0,0,1,475000
51544,6318,26,0,0,0,4600,0,0,1,525000
51545,7304,53,0,0,0,2083,0,0,1,82000
51548,7334,47,11361,0,0,2000,0,0,1,90000
51550,7473,27,11361,4,0,2267,2486,1979,2,1260000
51551,5778,1,11357,0,0,0,0,1955,2,280000
51553,5778,1,11357,0,0,0,0,1955,2,282000
51554,5778,1,11357,0,0,0,0,1955,2,285000
51555,5778,1,11357,0,0,0,0,1955,2,156449
51556,5778,1,11357,0,0,0,0,1955,2,200000
51557,5778,1,11357,0,0,0,0,1955,2,250000
51558,5781,1,11357,0,0,0,0,1952,2,130000
51559,5781,1,11357,0,0,0,0,1952,2,160000
51560,5781,1,11357,0,0,0,0,1952,2,210000
51561,5781,1,11357,0,0,0,0,1952,2,200000
51562,5781,1,11357,0,0,0,0,1952,2,147888
51563,5781,1,11357,0,0,0,0,1952,2,256000
51564,5781,1,11357,0,0,0,0,1952,2,275000
51565,5781,1,11357,0,0,0,0,1952,2,185000
51566,5781,1,11357,0,0,0,0,1952,2,280000
51567,5781,1,11357,0,0,0,0,1952,2,300000
51568,5784,1,11357,0,0,0,0,1952,2,222000
51569,5784,1,11357,0,0,0,0,1952,2,165000
51570,5784,1,11357,0,0,0,0,1952,2,198000
51571,5784,1,11357,0,0,0,0,1952,2,265000
51572,5784,1,11357,0,0,0,0,1952,2,172000
51573,5784,1,11357,0,0,0,0,1952,2,210000
51574,5784,1,11357,0,0,0,0,1952,2,155000
51575,5784,1,11357,0,0,0,0,1952,2,280000
51576,5784,1,11357,0,0,0,0,1952,2,315000
51577,5784,1,11357,0,0,0,0,1952,2,242000
51578,5787,1,11357,0,0,0,0,1951,2,273000
51579,5787,1,11357,0,0,0,0,1951,2,220000
51580,5787,1,11357,0,0,0,0,1951,2,140000
51581,5787,1,11357,0,0,0,0,1951,2,282000
51582,5787,1,11357,0,0,0,0,1951,2,340000
51583,5787,1,11357,0,0,0,0,1951,2,156250
51585,5787,1,11357,0,0,0,0,1951,2,169000
51586,5787,1,11357,0,0,0,0,1951,2,155000
51587,5787,1,11357,0,0,0,0,1951,2,145000
51588,5787,1,11357,0,0,0,0,1951,2,125000
51589,5787,1,11357,0,0,0,0,1951,2,254000
51590,5787,1,11357,0,0,0,0,1951,2,200000
51591,5787,1,11357,0,0,0,0,1951,2,186000
51593,5787,1,11357,0,0,0,0,1951,2,175000
51594,5787,1,11357,0,0,0,0,1951,2,325000
51595,5787,1,11357,0,0,0,0,1951,2,285000
51596,5787,1,11357,0,0,0,0,1951,2,245000
51597,5787,1,11357,0,0,0,0,1951,2,278000
51598,5787,1,11357,0,0,0,0,1951,2,288000
51599,5787,1,11357,0,0,0,0,1951,2,232000
51600,5787,1,11357,0,0,0,0,1951,2,130000
51601,5787,1,11357,0,0,0,0,1951,2,205000
51603,5857,2,11360,0,0,0,0,1954,2,300000
51605,5857,2,11360,0,0,0,0,1954,2,392000
51606,5857,2,11360,0,0,0,0,1954,2,355000
51607,5857,2,11360,0,0,0,0,1954,2,350000
51610,5857,50,11360,0,0,0,0,1954,2,360000
51611,5857,50,11360,0,0,0,0,1954,2,365000
51612,5857,50,11360,0,0,0,0,1954,2,315000
51613,5857,50,11360,0,0,0,0,1954,2,370000
51614,5857,50,11360,0,0,0,0,1954,2,387000
51615,5857,50,11360,0,0,0,0,1954,2,275000
51616,5857,50,11360,0,0,0,0,1954,2,275000
51617,5857,50,11360,0,0,0,0,1954,2,370000
51618,5857,110,11360,0,0,0,0,1956,2,189000
51619,5863,2,11360,84,0,188500,80740,1954,2,540000
51620,5863,2,11360,0,0,0,0,1954,2,340000
51621,5863,2,11360,0,0,0,0,1954,2,125000
51622,5863,2,11360,0,0,0,0,1954,2,350000
51624,5863,2,11360,0,0,0,0,1954,2,330000
51625,5863,2,11360,0,0,0,0,1954,2,280000
51627,5863,2,11360,0,0,0,0,1954,2,540000
51628,5863,35,11360,32,0,88750,32155,1958,2,528000
51629,5863,35,11360,0,0,0,0,1958,2,360000
51630,5863,35,11360,0,0,0,0,1958,2,315000
51631,5863,35,11360,0,0,0,0,1958,2,380000
51632,5863,35,11360,0,0,0,0,1958,2,528000
51633,5863,60,11360,0,0,0,0,1957,2,295000
51634,5863,60,11360,0,0,0,0,1957,2,210000
51635,5863,60,11360,0,0,0,0,1957,2,312500
51636,5863,60,11360,0,0,0,0,1957,2,340000
51637,5863,60,11360,0,0,0,0,1957,2,307000
51638,5863,110,11360,0,0,0,0,1957,2,306500
51639,5863,110,11360,0,0,0,0,1957,2,338000
51640,5863,110,11360,0,0,0,0,1957,2,260000
51642,5863,110,11360,0,0,0,0,1957,2,283000
51643,5863,110,11360,0,0,0,0,1957,2,310009
51644,5863,110,11360,0,0,0,0,1957,2,330000
51645,5863,110,11360,0,0,0,0,1957,2,280000
51646,5865,30,11360,0,0,0,0,1957,2,350000
51647,5865,40,11360,0,0,0,0,1957,2,347000
51648,5865,40,11360,0,0,0,0,1957,2,305000
51649,5865,40,11360,0,0,0,0,1957,2,308000
51650,5865,40,11360,0,0,0,0,1957,2,335000
51652,6080,25,11361,0,0,0,0,1949,2,325000
51653,6103,1,11361,0,0,0,0,1931,2,305000
51654,6143,1,11361,0,0,0,0,1950,2,230000
51655,6143,1,11361,0,0,0,0,1950,2,240000
51656,6150,1,11361,0,0,0,0,1950,2,172500
51657,6150,1,11361,0,0,0,0,1950,2,180000
51658,6150,1,11361,0,0,0,0,1950,2,170000
51659,6150,1,11361,0,0,0,0,1950,2,256000
51660,6171,1,11361,0,0,0,0,1952,2,160000
51661,6171,1,11361,0,0,0,0,1952,2,225000
51662,6171,1,11361,0,0,0,0,1952,2,225000
51663,6205,1,11361,0,0,0,0,1932,2,235000
51664,6205,1,11361,0,0,0,0,1932,2,335000
51665,6205,1,11361,0,0,0,0,1932,2,245000
51666,7341,12,11361,0,0,0,0,1950,2,230000
51667,7341,12,11361,0,0,0,0,1950,2,240000
51668,7341,12,11361,0,0,0,0,1950,2,175000
51669,7342,28,11361,0,0,0,0,1950,2,143000
51670,7342,28,11361,0,0,0,0,1950,2,255500
51671,7342,28,11361,0,0,0,0,1950,2,238000
51672,7347,7,11361,0,0,0,0,1950,2,86000
51673,7347,7,11361,0,0,0,0,1950,2,225000
51674,7347,20,11361,0,0,0,0,1950,2,165000
51675,7347,20,11361,0,0,0,0,1950,2,125000
51676,7347,20,11361,0,0,0,0,1950,2,230000
51677,7348,1,11361,0,0,0,0,1950,2,262000
51678,7348,1,11361,0,0,0,0,1950,2,248000
51679,7348,1,11361,0,0,0,0,1950,2,160000
51680,7348,1,11361,0,0,0,0,1950,2,155000
51681,7348,1,11361,0,0,0,0,1950,2,260435
51682,7348,1,11361,0,0,0,0,1950,2,226000
51683,7348,1,11361,0,0,0,0,1950,2,145000
51684,7348,1,11361,0,0,0,0,1950,2,195500
51685,7348,1,11361,0,0,0,0,1950,2,178000
51686,7348,1,11361,0,0,0,0,1950,2,168000
51687,7348,1,11361,0,0,0,0,1950,2,180000
51688,7348,1,11361,0,0,0,0,1950,2,252000
51689,7348,1,11361,0,0,0,0,1950,2,215000
51690,7348,1,11361,0,0,0,0,1950,2,202000
51691,7349,1,11361,0,0,0,0,1950,2,155000
51692,7349,1,11361,0,0,0,0,1950,2,198000
51693,7349,1,11361,0,0,0,0,1950,2,240000
51694,7349,1,11361,0,0,0,0,1950,2,185000
51695,7349,1,11361,0,0,0,0,1950,2,150000
51696,7349,1,11361,0,0,0,0,1950,2,235000
51697,7349,1,11361,0,0,0,0,1950,2,188000
51698,7349,1,11361,0,0,0,0,1950,2,165000
51699,7349,1,11361,0,0,0,0,1950,2,167000
51700,7349,1,11361,0,0,0,0,1950,2,203000
51701,7349,1,11361,0,0,0,0,1950,2,266000
51702,5775,23,11360,0,0,0,0,1960,2,325000
51703,5863,200,11360,0,0,0,0,1960,2,218000
51704,5863,200,11360,0,0,0,0,1960,2,315000
51705,5863,200,11360,0,0,0,0,1960,2,225000
51706,5863,200,11360,0,0,0,0,1960,2,275000
51707,5863,200,11360,0,0,0,0,1960,2,270000
51708,5863,200,11360,0,0,0,0,1960,2,175000
51709,5872,2,11360,0,0,0,0,1961,2,242346
51710,5872,2,11360,0,0,0,0,1961,2,272000
51711,5872,2,11360,0,0,0,0,1961,2,295000
51712,5872,2,11360,0,0,0,0,1961,2,299230
51713,5872,2,11360,0,0,0,0,1961,2,239000
51714,5872,2,11360,0,0,0,0,1961,2,256000
51715,5872,2,11360,0,0,0,0,1961,2,350000
51716,5872,2,11360,0,0,0,0,1961,2,350000
51717,5872,2,11360,0,0,0,0,1961,2,207500
51718,5872,2,11360,0,0,0,0,1961,2,294060
51719,5872,2,11360,0,0,0,0,1961,2,375000
51720,5872,2,11360,0,0,0,0,1961,2,309000
51721,5872,2,11360,0,0,0,0,1961,2,320000
51722,5872,2,11360,0,0,0,0,1961,2,390000
51723,5872,2,11360,0,0,0,0,1961,2,225000
51724,5872,2,11360,0,0,0,0,1961,2,225000
51725,5872,2,11360,0,0,0,0,1961,2,340000
51726,5878,3,11360,0,0,0,0,1961,2,242000
51727,5878,3,11360,0,0,0,0,1961,2,195000
51728,5878,3,11360,0,0,0,0,1961,2,270000
51729,5878,3,11360,0,0,0,0,1961,2,215000
51730,5878,3,11360,0,0,0,0,1961,2,228000
51731,5878,3,11360,0,0,0,0,1961,2,235000
51732,5878,3,11360,0,0,0,0,1961,2,320000
51733,5878,3,11360,0,0,0,0,1961,2,239000
51735,5878,3,11360,0,0,0,0,1961,2,239000
51736,5878,50,11360,0,0,0,0,1961,2,264000
51737,5878,50,11360,0,0,0,0,1961,2,205000
51738,5878,50,11360,0,0,0,0,1961,2,345000
51740,5878,50,11360,0,0,0,0,1961,2,220000
51741,5878,50,11360,0,0,0,0,1961,2,305000
51743,5878,50,11360,0,0,0,0,1961,2,360000
51744,5878,50,11360,0,0,0,0,1961,2,312000
51745,5878,50,11360,0,0,0,0,1961,2,230000
51746,5878,50,11360,0,0,0,0,1961,2,350000
51747,5878,50,11360,0,0,0,0,1961,2,312000
51748,5878,50,11360,0,0,0,0,1961,2,197000
51749,5878,50,11360,0,0,0,0,1961,2,300000
51750,5878,50,11360,0,0,0,0,1961,2,360000
51751,5878,50,11360,0,0,0,0,1961,2,206500
51752,5878,75,11360,0,0,0,0,1960,2,145000
51753,5878,75,11360,0,0,0,0,1960,2,210000
51754,5878,75,11360,0,0,0,0,1960,2,405625
51755,5878,75,11360,0,0,0,0,1960,2,155000
51756,5878,75,11360,0,0,0,0,1960,2,202000
51757,5878,75,11360,0,0,0,0,1960,2,375000
51758,5900,75,11360,0,0,0,0,1963,2,310000
51759,5900,75,11360,0,0,0,0,1963,2,265000
51760,5900,75,11360,0,0,0,0,1963,2,310000
51761,5900,75,11360,0,0,0,0,1963,2,215000
51762,5900,75,11360,0,0,0,0,1963,2,325000
51763,5900,75,11360,0,0,0,0,1963,2,278000
51764,5900,75,11360,0,0,0,0,1963,2,340000
51766,5938,3,11360,0,0,0,0,1969,2,550000
51767,5938,3,11360,0,0,0,0,1969,2,325000
51768,5938,3,11360,0,0,0,0,1969,2,370000
51769,5938,3,11360,0,0,0,0,1969,2,425000
51770,5938,3,11360,0,0,0,0,1969,2,275000
51772,5938,3,11360,0,0,0,0,1969,2,262500
51773,5938,3,11360,0,0,0,0,1969,2,269000
51774,5938,3,11360,0,0,0,0,1969,2,295000
51775,5938,3,11360,0,0,0,0,1969,2,330000
51777,5938,3,11360,0,0,0,0,1969,2,402500
51778,5938,3,11360,0,0,0,0,1969,2,340000
51779,5938,3,11360,0,0,0,0,1969,2,390000
51780,5938,3,11360,0,0,0,0,1969,2,330000
51781,5938,5,11360,0,0,0,0,1969,2,245000
51782,5938,5,11360,0,0,0,0,1969,2,355000
51783,5938,5,11360,0,0,0,0,1969,2,400000
51784,5938,5,11360,0,0,0,0,1969,2,270000
51785,5938,5,11360,0,0,0,0,1969,2,260000
51786,5938,5,11360,0,0,0,0,1969,2,556000
51787,5938,5,11360,0,0,0,0,1969,2,358000
51788,5938,5,11360,0,0,0,0,1969,2,500000
51789,5938,5,11360,0,0,0,0,1969,2,389000
51790,5938,5,11360,0,0,0,0,1969,2,425000
51792,5938,5,11360,0,0,0,0,1969,2,280000
51793,5938,5,11360,0,0,0,0,1969,2,747000
51794,5938,5,11360,0,0,0,0,1969,2,640000
51795,5938,5,11360,0,0,0,0,1969,2,375000
51797,5938,7,11360,0,0,0,0,1969,2,277000
51798,5938,7,11360,0,0,0,0,1969,2,400000
51799,5938,7,11360,0,0,0,0,1969,2,373000
51800,5938,7,11360,0,0,0,0,1969,2,350000
51801,5938,7,11360,0,0,0,0,1969,2,435000
51802,5938,7,11360,0,0,0,0,1969,2,325000
51803,5938,7,11360,0,0,0,0,1969,2,450000
51804,5938,7,11360,0,0,0,0,1969,2,310000
51805,5938,7,11360,0,0,0,0,1969,2,240000
51806,5938,7,11360,0,0,0,0,1969,2,375000
51807,5938,7,11360,0,0,0,0,1969,2,590000
51809,5938,7,11360,0,0,0,0,1969,2,380000
51810,5938,7,11360,0,0,0,0,1969,2,300000
51811,5938,7,11360,0,0,0,0,1969,2,335000
51812,5938,7,11360,0,0,0,0,1969,2,340000
51813,5938,7,11360,0,0,0,0,1969,2,340000
51814,5958,75,11360,0,0,0,0,1961,2,245000
51815,5958,75,11360,0,0,0,0,1961,2,268000
51816,5958,100,11360,0,0,0,0,1961,2,385000
51817,5958,100,11360,0,0,0,0,1961,2,332000
51818,5958,100,11360,0,0,0,0,1961,2,385000
51819,5958,100,11360,0,0,0,0,1961,2,295000
51820,5958,100,11360,0,0,0,0,1961,2,400530
51821,5958,100,11360,0,0,0,0,1961,2,330000
51822,5958,100,11360,0,0,0,0,1961,2,375000
51823,6216,1,11361,0,0,0,0,1963,2,275000
51824,6216,1,11361,0,0,0,0,1963,2,235000
51825,6216,1,11361,0,0,0,0,1963,2,215000
51826,6216,1,11361,0,0,0,0,1963,2,301602
51827,6216,1,11361,0,0,0,0,1963,2,131000
51828,6216,1,11361,0,0,0,0,1963,2,170000
51829,6216,1,11361,0,0,0,0,1963,2,303382
51831,6216,1,11361,0,0,0,0,1963,2,195000
51832,6216,1,11361,0,0,0,0,1963,2,250000
51833,6216,1,11361,0,0,0,0,1963,2,241000
51834,6216,1,11361,0,0,0,0,1963,2,189980
51835,6216,1,11361,0,0,0,0,1963,2,190000
51836,6216,1,11361,0,0,0,0,1963,2,250741
51837,6216,1,11361,0,0,0,0,1963,2,290000
51838,6216,1,11361,0,0,0,0,1963,2,347000
51839,6227,88,11361,0,0,0,0,1963,2,217000
51840,6227,88,11361,0,0,0,0,1963,2,265000
51841,6227,88,11361,0,0,0,0,1963,2,229000
51842,6227,88,11361,0,0,0,0,1963,2,230000
51843,6227,88,11361,0,0,0,0,1963,2,220000
51844,7474,50,11361,0,0,0,0,1961,2,252000
51845,7474,50,11361,0,0,0,0,1961,2,235000
51846,7474,50,11361,0,0,0,0,1961,2,536500
51847,7474,50,11361,0,0,0,0,1961,2,375000
51848,7474,50,11361,0,0,0,0,1961,2,301737
51851,7474,50,11361,0,0,0,0,1961,2,190000
51852,7474,50,11361,0,0,0,0,1961,2,300000
51853,7474,50,11361,0,0,0,0,1961,2,350000
51854,7474,50,11361,0,0,0,0,1961,2,180000
51855,7474,50,11361,0,0,0,0,1961,2,313145
51856,7474,50,11361,0,0,0,0,1961,2,325000
51857,7474,50,11361,0,0,0,0,1961,2,295000
51858,7474,50,11361,0,0,0,0,1961,2,270000
51859,7474,50,11361,0,0,0,0,1961,2,309900
51860,7474,50,11361,0,0,0,0,1961,2,293000
51861,7474,50,11361,0,0,0,0,1961,2,253000
51862,7474,50,11361,0,0,0,0,1961,2,450000
51863,7474,50,11361,0,0,0,0,1961,2,554000
51864,7474,50,11361,0,0,0,0,1961,2,275000
51866,5893,1011,11360,1,0,0,0,1972,2,435000
51867,5893,1012,11360,1,0,0,0,1972,2,512000
51868,5893,1023,11360,1,0,0,0,1972,2,440000
51870,5893,1076,11360,1,0,0,0,1972,2,565000
51871,5893,1077,11360,1,0,0,0,1972,2,468800
51872,5893,1092,11360,1,0,0,0,1972,2,760000
51874,5893,1136,11360,1,0,0,0,1972,2,725000
51875,5893,1157,11360,1,0,0,0,1972,2,617000
51876,5893,1159,11360,1,0,0,0,1972,2,693000
51878,5893,1207,11360,1,0,0,0,1972,2,870000
51879,5893,1208,11360,1,0,0,0,1972,2,950000
51880,5893,1213,11360,1,0,0,0,1972,2,600000
51881,5893,1228,11360,1,0,0,0,1972,2,700000
51884,5893,1277,11360,1,0,0,0,1972,2,840000
51885,5893,1291,11360,1,0,0,0,1972,2,610000
51886,5893,1299,11360,1,0,0,0,1972,2,960000
51887,5893,1316,11360,1,0,0,0,1972,2,850000
51888,5893,1321,11360,1,0,0,0,1972,2,588000
51889,5893,1323,11360,1,0,0,0,1972,2,930000
51891,5893,1343,11360,1,0,0,0,1972,2,770000
51892,5893,1346,11360,1,0,0,0,1972,2,960000
51894,5893,1402,11360,1,0,0,0,1972,2,790000
51895,5893,1423,11360,1,0,0,0,1972,2,775000
51896,5893,1435,11360,1,0,0,0,1972,2,835000
51897,5893,1438,11360,1,0,0,0,1972,2,983388
51900,5893,1453,11360,1,0,0,0,1972,2,527000
51902,5893,1490,11360,1,0,0,0,1972,2,565000
51903,5893,1492,11360,1,0,0,0,1972,2,496433
51905,5893,1518,11360,1,0,0,0,1972,2,495000
51906,5893,1537,11360,1,0,0,0,1972,2,375000
51908,5893,1557,11360,1,0,0,0,1972,2,540000
51909,5893,1561,11360,1,0,0,0,1972,2,323000
51910,5893,1586,11360,1,0,0,0,1972,2,575000
51911,5893,1615,11360,1,0,0,0,1972,2,530000
51913,5893,1629,11360,1,0,0,0,1972,2,493000
51914,5893,1630,11360,1,0,0,0,1972,2,645000
51916,5893,1638,11360,1,0,0,0,1972,2,925000
51918,5893,1647,11360,1,0,0,0,1972,2,540000
51919,5893,1663,11360,1,0,0,0,1972,2,657500
51920,5893,1684,11360,1,0,0,0,1972,2,660000
51921,5893,1697,11360,1,0,0,0,1972,2,610000
51922,5893,1742,11360,1,0,0,0,1972,2,660000
51923,5893,1749,11360,1,0,0,0,1972,2,635000
51927,5893,1799,11360,1,0,0,0,1972,2,525000
51928,5893,1834,11360,1,0,0,0,1972,2,890000
51931,5893,1902,11360,1,0,0,0,1972,2,705000
51932,5893,1912,11360,1,0,0,0,1972,2,760000
51933,5893,1924,11360,1,0,0,0,1971,2,665000
51935,5893,1926,11360,1,0,0,0,1972,2,890000
51937,5893,1959,11360,1,0,0,0,1972,2,500000
51938,5893,1970,11360,1,0,0,0,1972,2,725000
51940,5893,2004,11360,1,0,0,0,1972,2,550000
51941,5893,2008,11360,1,0,0,0,1972,2,93333
51942,5893,2008,11360,1,0,0,0,1972,2,93333
51944,5893,2047,11360,1,0,0,0,1972,2,620000
51945,6284,1065,11361,1,0,0,0,1989,2,640000
51946,6284,1095,11361,1,0,0,0,1989,2,725000
51947,6300,1012,11361,1,0,0,0,2013,2,630000
51948,6300,1021,11361,1,0,0,0,2013,2,680000
51949,6300,1022,11361,1,0,0,0,2013,2,661862
51950,6284,33,11361,4,1,2376,0,2015,2,3780000
51951,5992,8,11360,0,1,5000,1720,1945,4,770000
51952,6001,51,11360,0,1,8000,1795,1950,4,1150000
51953,6280,20,11361,0,25,20000,40677,2013,4,24400000
51955,6119,55,11361,0,1,6750,5976,1931,4,3215000
51958,7314,33,11361,0,2,5714,6900,1910,4,2550000
51964,5544,112,11361,1,1,2000,800,1970,4,620000
51965,6169,19,11361,0,1,3810,1824,1913,4,300000
51966,5544,11,11361,1,1,2000,800,1970,4,600000
51967,6030,40,11361,0,1,54000,36300,1981,4,7500000
51970,6300,1024,11361,0,0,0,0,2013,4,39000
51973,4542,34,11357,1,0,4275,3360,1980,1,1050000
51975,4545,9,11357,1,0,4000,1150,1950,1,918400
51976,4545,13,11357,1,0,6000,2313,1975,1,1100000
51978,4546,54,11357,1,0,3600,837,1925,1,312500
51980,4548,9,11357,1,0,3500,1600,1920,1,920000
51981,4548,67,11357,1,0,1472,1024,1950,1,760000
51982,4548,70,11357,1,0,1472,1024,1950,1,335000
51985,4549,46,11357,1,0,4000,3342,2005,1,1478000
51986,4550,1,11357,1,0,4000,1998,2016,1,1323725
51987,4550,2,11357,1,0,4000,0,2016,1,1333907
51989,4552,18,11357,1,0,4650,3300,1998,1,1265000
51990,4553,41,11357,1,0,1600,992,1945,1,688000
51992,4554,31,11357,1,0,6000,4500,2004,1,1576388
51993,4554,63,11357,1,0,3008,1024,1930,1,680000
51996,4554,77,11357,1,0,1600,1024,1930,1,335490
51998,4555,60,11357,1,0,4000,1905,1960,1,1130000
52000,4561,38,11357,1,0,4000,1588,1930,1,788000
52001,4561,42,11357,1,0,4000,1648,1955,1,708000
52003,4563,53,11357,1,0,5900,2190,1965,1,925000
52004,4565,21,11357,1,0,4000,1968,1930,1,600000
52005,4568,90,11357,1,0,2500,1404,1915,1,250000
52007,4569,49,11357,1,0,8000,1390,1950,1,1100000
52008,4571,5,11357,1,0,6900,2360,1935,1,1510000
52011,4574,18,11357,1,0,6208,2472,1924,1,910000
52012,4577,1,11357,1,0,5800,1786,1925,1,975000
52013,4578,9,11357,1,0,8000,1672,1935,1,990000
52014,4578,14,11357,1,0,8000,1907,1920,1,1623000
52016,4578,34,11357,1,0,4000,1093,1950,1,798000
52021,4583,28,11357,1,0,4000,2570,1990,1,172500
52022,4584,11,11357,1,0,8000,2070,1940,1,1500000
52023,4591,48,11357,1,0,4000,1050,1955,1,850000
52024,4592,2,11357,1,0,4800,2100,1950,1,1165000
52025,4594,62,11357,1,0,4640,1368,1935,1,1030000
52026,4596,12,11357,1,0,6000,1292,1945,1,848000
52027,4597,46,11357,1,0,6050,1680,1930,1,2138325
52029,4598,33,11357,1,0,3700,1312,1920,1,830000
52031,4608,1,11357,1,0,5000,1932,1930,1,1145000
52032,4608,49,11357,1,0,5500,4107,1955,1,1472500
52036,4619,23,11357,1,0,4200,1215,1945,1,900000
52037,4546,31,11357,2,0,2200,1824,1955,1,937000
52039,4549,21,11357,2,0,5000,1432,1910,1,875000
52040,4561,18,11357,2,0,4000,1670,1955,1,975000
52041,4574,15,11357,2,0,6208,3242,1920,1,880000
52043,4542,1004,11357,1,0,0,0,0,1,685000
52044,4542,1011,11357,1,0,0,0,0,1,650000
52045,4542,1045,11357,1,0,0,0,0,1,625000
52046,4574,1008,11357,1,0,0,0,1999,1,720000
52049,4577,17,11357,4,0,10000,5200,1925,2,1650000
52050,4573,1,11357,0,0,0,0,1928,2,217500
52051,4573,1,11357,0,0,0,0,1928,2,190000
52053,4573,1,11357,0,0,0,0,1928,2,210000
52054,4573,1,11357,0,0,0,0,1928,2,191500
52055,4573,1,11357,0,0,0,0,1928,2,205000
52056,4573,1,11357,0,0,0,0,1928,2,199000
52057,4573,1,11357,0,0,0,0,1928,2,206000
52058,4573,1,11357,0,0,0,0,1928,2,182000
52059,4573,1,11357,0,0,0,0,1928,2,125000
52062,4573,1,11357,0,0,0,0,1928,2,170000
52063,4573,1,11357,0,0,0,0,1928,2,170000
52064,4573,1,11357,0,0,0,0,1928,2,117000
52065,4573,1,11357,0,0,0,0,1928,2,170280
52066,4573,1,11357,0,0,0,0,1928,2,195000
52068,4573,1,11357,0,0,0,0,1928,2,200000
52069,4573,1,11357,0,0,0,0,1928,2,200000
52070,4574,41,11357,0,0,0,0,1956,2,316000
52071,4574,41,11357,0,0,0,0,1956,2,455793
52072,4574,41,11357,0,0,0,0,1956,2,440000
52073,4574,41,11357,0,0,0,0,1956,2,429000
52074,4574,41,11357,0,0,0,0,1956,2,290000
52075,4574,41,11357,0,0,0,0,1956,2,700000
52076,4574,41,11357,0,0,0,0,1956,2,417000
52077,4574,41,11357,0,0,0,0,1956,2,441000
52078,4574,41,11357,0,0,0,0,1956,2,420000
52079,4574,61,11357,0,0,0,0,1956,2,276925
52083,4574,61,11357,0,0,0,0,1956,2,436000
52084,4574,61,11357,0,0,0,0,1956,2,420000
52085,4574,71,11357,0,0,0,0,1956,2,315000
52086,4574,71,11357,0,0,0,0,1956,2,492000
52087,4574,71,11357,0,0,0,0,1956,2,160000
52088,4574,71,11357,0,0,0,0,1956,2,375000
52089,4574,80,11357,0,0,0,0,1956,2,656000
52090,4574,80,11357,0,0,0,0,1956,2,657000
52091,4574,80,11357,0,0,0,0,1956,2,465000
52092,4574,80,11357,0,0,0,0,1956,2,600000
52093,4574,80,11357,0,0,0,0,1956,2,405000
52094,4574,80,11357,0,0,0,0,1956,2,575000
52095,4574,80,11357,0,0,0,0,1956,2,519200
52098,4574,80,11357,0,0,0,0,1956,2,810000
52099,4574,80,11357,0,0,0,0,1956,2,620000
52100,4574,80,11357,0,0,0,0,1956,2,615000
52101,4574,80,11357,0,0,0,0,1956,2,600000
